batch_size,dropout,hidden_size,learning_rate,num_layers,shuffle,split_type,use_attention,weight_decay,window_size,r2,test_rmse,test_mae,best_val_rmse,epochs,time_sec
2048,0.3,384,0.001,1,True,normal,False,0.0,24,0.5574859380722046,1.2786422967910767,0.7097170352935791,0.4901906190140419,36,20.8
2048,0.1,384,0.001,1,True,normal,False,0.0001,48,0.5571491718292236,1.2845251560211182,0.7198994755744934,0.47597099699858864,38,32.9
2048,0.15,384,0.001,1,True,normal,False,0.0001,24,0.5567350387573242,1.2797267436981201,0.7146324515342712,0.4772617165564342,45,26.6
2048,0.1,384,0.001,1,True,normal,False,0.001,48,0.5565519332885742,1.285391092300415,0.7240691184997559,0.4726249320775158,38,33.2
2048,0.1,384,0.001,1,True,normal,False,0.0001,24,0.5556467771530151,1.2812966108322144,0.7190248966217041,0.4788150227254357,32,17.9
2048,0.15,384,0.001,1,True,normal,False,0.0,72,0.5531777143478394,1.2980273962020874,0.7210139036178589,0.48384809416864594,31,39.5
2048,0.3,384,0.001,1,True,normal,False,0.0,72,0.5517160892486572,1.3001487255096436,0.7294755578041077,0.48685397994016877,43,53.7
2048,0.3,384,0.001,1,True,normal,False,0.0001,24,0.5515321493148804,1.2872153520584106,0.7188180088996887,0.4813976734907158,45,25.7
2048,0.1,384,0.001,1,True,normal,False,0.0,24,0.5485327243804932,1.2915127277374268,0.7219406962394714,0.4749299369996435,32,17.8
2048,0.2,384,0.001,1,True,normal,False,0.0,24,0.5476952791213989,1.2927099466323853,0.7241975665092468,0.476106304495397,38,21.9
2048,0.1,384,0.001,1,True,normal,False,0.0,48,0.5469995737075806,1.299161672592163,0.715874433517456,0.48016899881205444,36,31.7
2048,0.3,384,0.001,1,True,normal,False,0.001,48,0.5468083620071411,1.2994358539581299,0.7350010275840759,0.47496336672587885,40,36.8
1024,0.1,384,0.001,1,True,normal,False,0.0,72,0.54607093334198,1.3083093166351318,0.7211472988128662,0.47949303552177125,31,34.7
2048,0.15,384,0.001,1,True,normal,False,0.0,24,0.5459201335906982,1.2952442169189453,0.7197496294975281,0.47919582774550873,45,26.8
2048,0.15,384,0.001,1,True,normal,False,0.0,48,0.5459007620811462,1.3007363080978394,0.7326431274414062,0.48221778480987165,38,34.7
1024,0.15,384,0.001,1,True,normal,False,0.0001,72,0.545731782913208,1.3087979555130005,0.7185280323028564,0.4797678550942436,42,54.5
1024,0.15,384,0.001,1,True,normal,False,0.0,72,0.5436851978302002,1.3117427825927734,0.7225328683853149,0.4792326764319337,31,40.6
1024,0.15,384,0.001,1,True,normal,False,0.0001,24,0.5434179306030273,1.298807978630066,0.7327691316604614,0.47862274528851717,33,20.4
1024,0.3,384,0.001,1,True,normal,False,0.001,72,0.5426610112190247,1.3132141828536987,0.7410818934440613,0.47935965108640677,47,61.1
1024,0.1,384,0.001,1,True,normal,False,0.0001,48,0.5423363447189331,1.3058313131332397,0.7198483943939209,0.47692255283311774,31,27.0
2048,0.2,384,0.001,1,True,normal,False,0.0,48,0.5410360097885132,1.307685136795044,0.7324219346046448,0.47897766092640426,38,34.1
1024,0.2,384,0.001,1,True,normal,False,0.0001,24,0.5406283140182495,1.3027697801589966,0.7383815050125122,0.477161801921755,33,19.3
1024,0.15,384,0.001,1,True,normal,False,0.001,24,0.5405832529067993,1.3028336763381958,0.7330518960952759,0.4772553388985347,34,20.6
